,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
46,6/1/2016,6/30/2016,30,metro,-2,12060,t,"Atlanta, GA metro area",,,GA,Townhouse,13,,,,,,,,,,,,,,,,704.1063136,-0.102596748,0.080986074,,,,,,,,,,,,,,,,0.214353163,0.022204403,0.027110365,,,,0.263609837,-0.041804504,0.000753737,"Atlanta, GA",12060,1/9/2022 0:00
47,5/1/2018,5/31/2018,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,201500.0,0.007751938,0.135211268,207250.0,0.011469009,0.062820513,183.8454936,0.045323445,0.182477046,177.1390374,-0.016396117,0.055999342,738.0,0.116490166,-0.03022339,629.0,-0.058383234,-0.097560976,775.0,-0.065138721,-0.104046243,1149.0,0.056066176,-0.215699659,1.6,0.0,-0.3,15.0,-2.0,-20.0,0.98705621,-5.68e-05,0.009713115,0.279132791,0.014382413,0.084651845,0.221061793,0.029885322,0.021744387,0.524642289,-0.0726631,0.111442863,"Atlanta, GA",12060,1/9/2022 14:29
48,9/1/2016,9/30/2016,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,All Residential,-1,204900.0,-0.010144928,0.078421053,218000.0,0.038095238,0.090545273,96.10969388,1.61e-05,0.060451687,100.0958488,0.009791724,0.070115229,8972.0,-0.108062432,0.098701935,6355.0,-0.147437617,0.10830136,9942.0,-0.049340218,0.095899471,32053.0,-0.012051535,-0.061405564,3.6,0.4,-0.6,52.0,6.0,-3.0,0.975466306,-0.001165474,0.004844985,0.17309407,-0.010224351,0.021734776,0.237356878,-0.030057744,-0.229260985,0.298505114,0.006715471,0.040918787,"Atlanta, GA",12060,1/9/2022 14:29
49,2/1/2019,2/28/2019,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Multi-Family (2-4 Unit),4,174750.0,0.120192308,0.631652661,199000.0,0.020774558,0.301078784,87.24489796,0.032979007,0.4254096,102.0833333,-0.095045045,0.140102301,40.0,-0.14893617,-0.111111111,43.0,-0.188679245,0.0,77.0,-0.0375,0.350877193,193.0,0.096590909,0.340277778,4.8,1.1,1.6,43.0,13.0,-28.0,0.956484504,-0.000917179,0.055612675,0.175,0.047340426,0.152777778,0.14507772,0.02007772,0.040911054,0.395348837,-0.038613427,0.0,"Atlanta, GA",12060,1/9/2022 14:29
50,7/1/2021,7/31/2021,30,metro,-2,12060,t,"Atlanta, GA metro area",,,GA,Townhouse,13,,,,,,,,,,,,,,,,876.4713366,-0.073766506,-0.009887953,,,,,,,,,,,,,,,,0.529465095,-0.00024628,0.297032663,,,,0.579884806,0.00315926,0.141418663,"Atlanta, GA",12060,1/9/2022 0:00
51,2/1/2019,2/28/2019,30,metro,-2,12060,t,"Atlanta, GA metro area",,,GA,All Residential,-1,,,,,,,,,,,,,,,,7688.692333,0.048537155,0.034091545,,,,26131.64942,-0.014695214,0.084312377,3.256770478,-0.237925039,0.472954086,,,,,,,,,,,,,,,,"Atlanta, GA",12060,1/9/2022 0:00
52,9/1/2017,9/30/2017,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Multi-Family (2-4 Unit),4,142250.0,0.038321168,0.078468537,191712.5,0.134393491,0.597604167,72.91666667,-0.0025,0.026300234,96.95926563,0.154701476,0.382851415,36.0,-0.470588235,-0.12195122,37.0,-0.159090909,-0.026315789,59.0,-0.078125,-0.048387097,165.0,0.037735849,-0.306722689,4.6,2.3,-1.2,42.0,4.0,-14.0,0.915001286,-0.035169501,-0.013140746,0.055555556,-0.179738562,-0.017615176,0.212121212,0.086335049,0.077667431,0.27027027,-0.138820639,-0.019203414,"Atlanta, GA",12060,1/9/2022 14:29
53,7/1/2016,7/31/2016,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,All Residential,-1,216420.0,0.006604651,0.0821,219000.0,-0.004737721,0.095,97.77227723,0.008775572,0.055940594,100.4608295,0.011897357,0.079669088,9852.0,-0.093652254,-0.018236173,7321.0,-0.147332867,0.021202399,10886.0,-0.168182166,-0.083592895,33428.0,0.00589793,-0.052977506,3.4,0.3,-0.1,43.0,1.0,-5.0,0.979264846,0.000877326,0.005817499,0.193564758,-0.009379124,0.019773029,0.399425631,-0.069279232,-0.040372658,0.311842644,-0.007048574,0.035792986,"Atlanta, GA",12060,1/9/2022 14:29
54,8/1/2020,8/31/2020,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,217900.0,0.020608899,0.013488372,234000.0,-0.033057851,0.096403889,195.035461,0.013419552,0.072695035,209.0197893,-0.070475923,0.134458715,716.0,0.031700288,0.22813036,577.0,-0.039933444,0.170385396,858.0,0.003508772,0.097186701,1933.0,0.026553372,0.097048808,2.7,0.0,-0.3,34.0,2.0,5.0,0.976665034,-0.003185533,-0.000749016,0.146648045,-0.019058007,0.000850446,0.278323849,0.002699845,-0.033253904,0.445407279,0.061047878,0.007273405,"Atlanta, GA",12060,1/9/2022 14:29
55,5/1/2020,5/31/2020,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Multi-Family (2-4 Unit),4,248000.0,0.055319149,0.206812652,237450.0,-0.010625,0.250394945,133.8028169,0.139978558,0.555003323,117.8707995,-0.138764655,0.216631644,46.0,0.393939394,-0.178571429,46.0,0.642857143,-0.369863014,46.0,-0.021276596,-0.386666667,187.0,-0.036082474,0.016304348,4.1,-1.8,0.8,29.0,-16.0,14.0,0.987146035,0.039998747,0.025494332,0.304347826,0.183135705,0.090062112,0.144385027,0.030982965,0.035689375,0.304347826,-0.017080745,-0.216200119,"Atlanta, GA",12060,1/9/2022 14:29
56,10/1/2018,10/31/2018,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Single Family Residential,6,237000.0,-0.0125,0.074829932,249900.0,-0.011862396,0.041684035,107.0941159,0.008453216,0.09299935,110.6237425,-0.010146055,0.062696392,7037.0,0.016760584,0.009612626,5664.0,0.046756607,-0.014099217,8349.0,0.042061907,0.068193449,23100.0,-0.003709135,-0.034200184,3.3,-0.1,-0.1,36.0,3.0,-10.0,0.978263467,-0.001898368,0.003366386,0.20591161,-0.007785833,0.030875742,0.282121212,0.033134755,0.051332685,0.374646893,-0.010679295,0.018859251,"Atlanta, GA",12060,1/9/2022 14:29
57,10/1/2018,10/31/2018,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Townhouse,13,219500.0,-0.039555439,0.075980392,239900.0,0.020851064,0.121552127,121.537258,-0.012743504,0.071656991,129.4848221,-0.013448974,0.0757477,832.0,0.013398295,0.027160494,754.0,0.149390244,0.023066486,1020.0,0.086261981,0.108695652,2483.0,0.006893755,0.115955056,3.0,0.0,0.3,27.0,-1.0,-10.0,0.982307972,-0.003451975,-0.003532668,0.198317308,-0.020927516,-0.021435779,0.219089811,0.004977889,0.046056103,0.366047745,-0.071452255,-0.053219555,"Atlanta, GA",12060,1/9/2022 14:29
58,5/1/2019,5/31/2019,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Townhouse,13,246500.0,0.088300221,0.027083333,237990.0,-0.064366799,0.03473913,135.5103825,0.037239965,0.074508957,133.5064293,-0.021691002,0.044674794,1020.0,0.204250295,0.053719008,897.0,0.061538462,0.027491409,1233.0,0.009001637,0.036134454,2502.0,0.03860523,0.196556671,2.5,-0.3,0.3,24.0,-5.0,5.0,0.985265906,0.000832723,-0.003696912,0.202941176,0.003413431,-0.080116675,0.233413269,0.029179147,0.066985723,0.445930881,-0.078329474,-0.11077015,"Atlanta, GA",12060,1/9/2022 14:29
59,4/1/2017,4/30/2017,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Multi-Family (2-4 Unit),4,134500.0,-0.06271777,0.280342694,178999.5,0.376919231,0.311351648,67.76921809,0.182312205,0.180556601,74.36755952,-0.0005,0.153269231,50.0,0.25,0.136363636,42.0,-0.086956522,0.2,54.0,-0.4,-0.181818182,192.0,-0.04,-0.182978723,3.8,-1.2,-1.5,38.0,-23.0,-10.0,0.996249331,0.062028453,0.065592441,0.28,0.23,0.075454545,0.119791667,-0.040208333,-0.178080674,0.285714286,-0.149068323,0.0,"Atlanta, GA",12060,1/9/2022 14:29
60,8/1/2019,8/31/2019,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Townhouse,13,228076.0,-0.008365217,0.112565854,246000.0,0.016528926,0.118436008,128.3163265,-0.011597668,0.055030218,135.4193548,-0.005085665,0.080880031,1033.0,0.029910269,0.125272331,824.0,-0.015531661,-0.029446408,1195.0,-0.008298755,0.028399312,2811.0,0.032696547,0.176150628,2.7,0.0,0.1,30.0,-1.0,6.0,0.985890175,-3.06e-05,-0.001301599,0.225556631,0.024160819,-0.007558837,0.224831021,0.009180764,0.026923071,0.388349515,-0.051315957,-0.016833053,"Atlanta, GA",12060,1/9/2022 14:29
61,11/1/2019,11/30/2019,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,All Residential,-1,249000.0,0.012195122,0.082608696,252000.0,-0.021549214,0.038511467,115.3846154,0.0017177,0.048761912,119.8156682,-0.008179212,0.049029698,7801.0,-0.133992007,0.009315565,5949.0,-0.193793197,0.028704824,7733.0,-0.25872316,-0.018654822,26361.0,-0.051250675,0.00541592,3.4,0.3,0.0,39.0,4.0,3.0,0.978698276,0.000778855,0.001837781,0.18446353,-0.00259242,-0.00482357,0.226850271,-0.061938644,0.002776127,0.36392671,-0.00116341,0.025521039,"Atlanta, GA",12060,1/9/2022 14:29
62,11/1/2013,11/30/2013,30,metro,-2,12060,t,"Atlanta, GA metro area",,,GA,Townhouse,13,,,,,,,,,,,,,,,,587.1201663,0.04022162,0.230405075,,,,,,,,,,,,,,,,0.232993197,-0.037316995,-0.000497369,,,,0.340761244,0.012226427,0.005123858,"Atlanta, GA",12060,1/9/2022 0:00
63,9/1/2019,9/30/2019,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,219500.0,0.020930233,0.08453975,219000.0,0.026121588,0.068292683,190.1840491,0.04601227,0.071397209,188.9077884,0.025300464,0.046731085,534.0,-0.084048027,-0.009276438,465.0,-0.056795132,-0.06626506,727.0,-0.070332481,0.12191358,1816.0,0.030646992,0.289772727,3.4,0.4,0.8,27.0,-2.0,7.0,0.978966205,0.001552155,-0.002328234,0.099250936,-0.046546662,-0.101120121,0.294603524,-0.016974228,0.047444433,0.374193548,-0.063940326,-0.069581552,"Atlanta, GA",12060,1/9/2022 14:29
64,10/1/2018,10/31/2018,30,metro,-2,12060,t,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,,,,,,,,,,,,,575.4779863,-0.005291789,-0.063942645,536.0134044,0.03594251,-0.101748196,744.3646741,0.102277515,0.144587056,1367.843617,0.054813268,0.139779261,,,,21.63647881,0.0,-8.0,,,,0.185700164,-0.023544369,-0.020816328,0.228169382,0.002374758,0.031486259,,,,"Atlanta, GA",12060,1/9/2022 0:00
65,7/1/2017,7/31/2017,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,189900.0,0.072881356,0.085142857,192900.0,0.020905001,0.134705882,164.5575642,0.030885908,0.108383594,167.2897196,0.026700487,0.108564681,659.0,-0.180348259,-0.096021948,625.0,-0.102011494,0.034768212,817.0,-0.086129754,0.018703242,1581.0,0.038764783,-0.102724177,2.4,0.5,0.0,31.0,3.0,-9.0,0.98012798,-0.001388072,0.000844917,0.192716237,-0.021214112,0.025363699,0.212523719,-0.016122799,-0.231290129,0.3472,-0.037857471,0.022696689,"Atlanta, GA",12060,1/9/2022 14:29
66,11/1/2016,11/30/2016,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Single Family Residential,6,210000.0,0.024390244,0.050262566,210000.0,-0.066666667,0.077475629,94.04197288,0.016866752,0.079799774,95.89065144,-0.013686607,0.089813907,6351.0,-0.040054414,0.252662722,4244.0,-0.097597278,0.186800895,6071.0,-0.204533543,0.078138874,25269.0,-0.055046558,-0.065668331,4.0,0.0,-1.3,56.0,1.0,-8.0,0.973638152,-0.000659732,0.003537448,0.171311604,-0.008857682,0.010759336,0.433535162,0.180403267,-0.065374064,0.267436381,-0.044492175,0.015758528,"Atlanta, GA",12060,1/9/2022 14:29
67,11/1/2020,11/30/2020,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,224900.0,-0.055042017,0.10952146,230000.0,-0.037656904,0.11137956,192.0948056,-0.055581304,0.076161376,200.4830918,-0.073566717,0.109528521,573.0,-0.101880878,0.374100719,463.0,-0.124763705,0.166246851,562.0,-0.310429448,0.158762887,1913.0,-0.064547677,0.08446712,3.3,0.1,-0.9,31.0,-1.0,-4.0,0.981139602,-0.001131323,0.006082975,0.162303665,0.002429057,0.028011099,0.235232619,-0.048385963,-0.002295726,0.326133909,-0.059499361,0.006234665,"Atlanta, GA",12060,1/9/2022 14:29
68,1/1/2014,1/31/2014,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,114900.0,-0.18539525,0.149,131111.0,0.048888,0.048888,90.0,-0.140362165,0.16685459,112.1538462,0.036959185,0.098558163,427.0,-0.17248062,-0.07173913,369.0,0.108108108,0.108108108,644.0,0.355789474,-0.047337278,1903.0,0.012234043,-0.135393003,4.5,0.9,-0.3,54.0,2.0,-29.0,0.967175198,0.010751105,-0.000886129,0.168618267,0.036835321,-0.044425211,0.3131897,-0.022980512,-0.294715797,0.224932249,0.017725042,-0.027320003,"Atlanta, GA",12060,1/9/2022 14:29
69,12/1/2018,12/31/2018,30,metro,-2,12060,t,"Atlanta, GA metro area",,,GA,Townhouse,13,,,,,,,,,,,,,,,,714.5437717,0.111232035,0.020909161,,,,,,,,,,,,,,,,0.194376528,-0.016551045,-0.013757443,,,,0.409378247,-0.01342157,-0.073831959,"Atlanta, GA",12060,1/9/2022 0:00
70,10/1/2013,10/31/2013,30,metro,-2,12060,t,"Atlanta, GA metro area",,,GA,All Residential,-1,,,,,,,,,,,,,,,,5539.888348,0.01908112,0.137205134,,,,28054.00293,0.014568682,0.065046638,4.119712336,0.067448754,0.282799889,,,,,,,,,,,,,,,,"Atlanta, GA",12060,1/9/2022 0:00
71,4/1/2021,4/30/2021,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,234000.0,-0.022964509,0.063636364,250000.0,0.02501025,0.162790698,209.0,0.01002449,0.112497746,215.9590044,-0.031406915,0.126374415,795.0,0.00505689,0.879432624,662.0,-0.04057971,1.290657439,868.0,0.057247259,0.775051125,1341.0,0.019771863,-0.199880668,1.7,0.0,-2.3,23.0,-9.0,-2.0,0.992662981,0.005087676,0.014855724,0.308176101,0.073030715,0.168696195,0.210290828,-0.033815636,0.025923286,0.506042296,-0.004102631,0.142720497,"Atlanta, GA",12060,1/9/2022 14:29
72,7/1/2020,7/31/2020,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Townhouse,13,254875.0,0.019473494,0.108152174,279500.0,0.035568729,0.154958678,141.8956044,0.030207932,0.09300157,149.3015287,0.017763877,0.096905471,1110.0,0.010928962,0.10667996,956.0,0.025751073,0.142174432,1311.0,0.078125,0.087966805,2516.0,-0.004746835,-0.075679647,2.3,0.0,-0.4,39.0,-10.0,8.0,0.98997782,0.001855076,0.004057067,0.232432432,0.038443361,0.03103662,0.194753577,0.009231425,-0.02089668,0.445606695,0.00461957,0.005941223,"Atlanta, GA",12060,1/9/2022 14:29
73,9/1/2015,9/30/2015,30,metro,-2,12060,t,"Atlanta, GA metro area",,,GA,Single Family Residential,6,198585.9964,0.007125147,0.061141118,,,,,,,90.96860302,0.00406432,0.048723287,6670.3593,-0.027159293,0.142883135,4838.949173,-0.02235237,0.108287276,7946.81195,-0.035810921,0.044266335,,,,,,,59.11137621,-2.0,8.0,0.969993301,0.000400384,0.000785274,,,,0.432311702,0.000850359,-0.116414452,,,,"Atlanta, GA",12060,1/9/2022 0:00
74,9/1/2016,9/30/2016,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Single Family Residential,6,212000.0,-0.013953488,0.079443476,225000.0,0.027631879,0.082251082,92.8802589,-0.0008942,0.063203592,96.80322775,0.006285166,0.070957994,7357.0,-0.112223965,0.097077244,5082.0,-0.156234435,0.105263158,8146.0,-0.050029155,0.092982692,27425.0,-0.013418232,-0.063321835,3.7,0.3,-0.7,53.0,6.0,-4.0,0.974802501,-0.001390162,0.005130952,0.173440261,-0.010220895,0.022977988,0.243682771,-0.024753807,-0.226995872,0.295946478,0.008880232,0.040400588,"Atlanta, GA",12060,1/9/2022 14:29
75,8/1/2014,8/31/2014,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,150000.0,0.060070671,0.071428571,145000.0,-0.033333333,0.074074074,120.6896552,0.01737966,0.083484574,121.9512021,-0.034959488,0.094896875,639.0,-0.09490085,0.001567398,510.0,-0.013539652,0.071428571,747.0,-0.050825921,-0.010596026,2046.0,-0.00048852,0.057364341,3.2,0.3,0.2,34.0,2.0,-16.0,0.965684955,-0.002131821,-0.005289002,0.13458529,0.008522967,-0.039395902,0.495601173,0.027110699,0.128159313,0.270588235,-0.040823757,-0.004621849,"Atlanta, GA",12060,1/9/2022 14:29
76,1/1/2021,1/31/2021,30,metro,-2,12060,t,"Atlanta, GA metro area",,,GA,Townhouse,13,,,,,,,,,,,,,,,,1041.374278,0.069793241,0.387616107,,,,,,,,,,,,,,,,0.278588808,-0.025944982,0.120694071,,,,0.446138241,-0.020240433,0.06378907,"Atlanta, GA",12060,1/9/2022 0:00
77,6/1/2021,6/30/2021,30,metro,-2,12060,t,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,,,,,,,,,,,,,677.104951,-0.020557868,0.606088745,588.5724164,-0.041888176,0.409187123,721.1410943,0.06096554,0.020658657,1230.355378,-0.021886435,-0.326801895,,,,25.04684576,-1.0,-20.0,,,,0.29053717,0.025139492,0.157376827,0.210548221,-0.015564327,-0.031958866,,,,"Atlanta, GA",12060,1/9/2022 0:00
78,2/1/2021,2/28/2021,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,All Residential,-1,289000.0,0.032142857,0.151394422,314900.0,0.051419032,0.145090909,138.4332639,0.035072232,0.158976163,146.5864679,0.029037005,0.153752666,7603.0,0.064995097,0.013328002,7417.0,0.006923704,0.165645136,8825.0,0.136363636,-0.067519019,10940.0,-0.033910279,-0.528082133,1.4,-0.2,-1.7,24.0,-2.0,-31.0,0.994113655,0.004071039,0.015333355,0.351571748,0.033880195,0.172709959,0.148628885,-0.041233355,-0.036730446,0.595928273,0.077465064,0.143468741,"Atlanta, GA",12060,1/9/2022 14:29
79,5/1/2012,5/31/2012,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Multi-Family (2-4 Unit),4,60000.0,0.832061069,0.610738255,60000.0,0.018675722,0.20240481,23.61659339,0.080947959,-0.011903449,29.70044041,0.093885073,-0.019677771,55.0,0.447368421,0.25,55.0,0.774193548,0.527777778,75.0,0.041666667,0.388888889,296.0,-0.07788162,-0.126843658,5.4,-3.0,-2.3,61.0,-14.0,-9.0,0.967560676,0.009307255,0.016678008,0.309090909,-0.006698565,0.104545455,0.114864865,-0.040898375,-0.059176433,0.363636364,0.26686217,0.196969697,"Atlanta, GA",12060,1/9/2022 14:29
80,6/1/2014,6/30/2014,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,142250.0,0.033793605,0.075614367,159000.0,0.111025707,0.198191409,118.6971391,0.034901433,0.123222448,126.2837838,0.017237651,0.153134316,718.0,0.0013947,0.1488,550.0,-0.070945946,0.155462185,801.0,0.021683673,0.131355932,1975.0,0.042766631,-0.010025063,2.8,0.2,-0.4,40.0,5.0,-8.0,0.967362003,-0.002749711,-0.006561025,0.140668524,-0.016932592,-0.051331476,0.446075949,-0.012213385,0.126777704,0.321818182,0.017764128,0.004591291,"Atlanta, GA",12060,1/9/2022 14:29
81,9/1/2018,9/30/2018,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,All Residential,-1,235500.0,0.015086207,0.085253456,249900.0,0.021876917,0.077155172,109.4468614,0.001150764,0.070973754,115.4116466,0.022155802,0.070380437,8342.0,-0.156692277,-0.056654981,6614.0,-0.181131608,-0.03148338,9665.0,-0.139435491,0.079164806,27235.0,0.01173892,-0.066623256,3.3,0.6,0.0,32.0,4.0,-13.0,0.980583672,-0.000584321,0.002790127,0.213258211,-0.010457923,0.02101576,0.243620341,-0.034770386,0.038027278,0.394768673,-0.003894197,0.08989241,"Atlanta, GA",12060,1/9/2022 14:29
82,8/1/2019,8/31/2019,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,All Residential,-1,250000.0,-0.019607843,0.077586207,258900.0,-0.0003861,0.058679207,116.2417935,0.003356662,0.063306511,120.2631579,0.014551589,0.06512374,10207.0,-0.053153989,0.031843914,7883.0,-0.086664349,-0.024018819,11432.0,-0.042305437,0.017896893,28110.0,0.011696959,0.044243843,2.8,0.2,0.1,31.0,4.0,3.0,0.980843642,-0.001788104,-0.000324351,0.203193887,-0.012483293,-0.020522248,0.289896834,0.0011799,0.011506106,0.4077128,-0.024682056,0.00904993,"Atlanta, GA",12060,1/9/2022 14:29
83,11/1/2012,11/30/2012,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,95000.0,0.022604952,0.304631442,114900.0,0.095328885,0.394840668,72.38212719,0.049053105,0.145889058,95.80193757,0.110535752,0.467974046,687.0,-0.15498155,0.437238494,344.0,-0.333333333,0.039274924,526.0,-0.134868421,-0.348203222,2585.0,-0.073144496,-0.392764858,3.8,0.4,-5.1,69.0,11.0,-24.0,0.970301523,-0.002615587,0.025418808,0.22125182,-0.003840431,0.051795753,0.213539652,-0.034577953,0.013868522,0.235465116,-0.012596899,0.06023853,"Atlanta, GA",12060,1/9/2022 14:29
84,7/1/2013,7/31/2013,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Single Family Residential,6,180000.0,0.028571429,0.463414634,179900.0,-0.027567568,0.309315866,78.2798256,0.029938848,0.376988785,80.69608898,-0.003602176,0.261150934,6959.0,0.041298818,0.106183437,5193.0,0.025069088,0.253742154,8435.0,-0.016441231,0.244283818,24352.0,0.02504525,-0.02685422,3.5,-0.1,-0.5,38.0,-1.0,-19.0,0.9807131,-0.001146677,0.007145154,0.244719069,-0.010555508,-0.021693266,0.360422142,0.03020368,0.053556733,0.322549586,-0.013415673,0.063737418,"Atlanta, GA",12060,1/9/2022 14:29
85,1/1/2017,1/31/2017,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,184950.0,0.056857143,0.193225806,179900.0,-0.027041644,0.028587764,153.5326087,0.022346547,0.160503363,155.4878049,-0.015173444,0.036585366,415.0,-0.290598291,-0.032634033,336.0,-0.131782946,-0.023255814,628.0,0.744444444,0.011272142,1370.0,0.074509804,-0.125159642,3.3,1.1,-0.4,52.0,5.0,-14.0,0.96939368,-0.000644783,0.001269581,0.103614458,-0.002368448,-0.001280647,0.154014599,0.012053814,-0.256585657,0.357142857,0.160760428,0.063538206,"Atlanta, GA",12060,1/9/2022 14:29
86,4/1/2015,4/30/2015,30,metro,-2,12060,t,"Atlanta, GA metro area",,,GA,Single Family Residential,6,194248.4608,0.008855593,0.112404385,,,,,,,89.50959427,0.008837743,0.047127867,6491.554606,0.027479635,0.139300564,4738.242579,0.049064349,0.054721215,8512.22795,0.09830487,0.084713148,,,,,,,68.91485251,2.0,19.0,0.970223266,0.001163364,0.0015634,,,,0.479249877,0.019328005,0.090263548,,,,"Atlanta, GA",12060,1/9/2022 0:00
87,11/1/2021,11/30/2021,30,metro,-2,12060,t,"Atlanta, GA metro area",,,GA,All Residential,-1,,,,,,,,,,,,,,,,9068.786717,0.02158252,-0.000639847,,,,10575.85191,-0.066637673,-0.320283295,1.034080884,-0.150205024,-0.416598202,,,,,,,,,,,,,,,,"Atlanta, GA",12060,1/9/2022 0:00
88,2/1/2016,2/29/2016,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Condo/Co-op,3,170000.0,0.096774194,0.214285714,169900.0,-0.028587764,0.014631233,142.6260704,0.078064365,0.186414426,150.4403523,0.002935682,0.058042038,526.0,0.226107226,0.043650794,436.0,0.26744186,0.0,699.0,0.125603865,-0.015492958,1589.0,0.014687101,-0.226010716,3.0,-0.7,-1.1,56.0,-10.0,-11.0,0.973172343,0.005048244,0.003831706,0.142585551,0.037690446,0.01163317,,,,0.378440367,0.084835716,0.073394495,"Atlanta, GA",12060,1/9/2022 14:29
89,8/1/2012,8/31/2012,30,metro,-2,12060,t,"Atlanta, GA metro area",,,GA,Single Family Residential,6,118121.1414,0.065977777,,,,,,,,65.20465949,0.020829057,,5564.099638,0.007149678,,3742.865445,0.000358532,,6481.894593,0.044053291,,,,,,,,68.53373429,-2.0,,0.974751347,0.004795829,,,,,0.282408994,0.00018109,,,,,"Atlanta, GA",12060,1/9/2022 0:00
